id	filename	md5	size	state	study
3a10aa69-ac93-48ab-853b-ca22ad58ff52	TCGA-BS-A0TJ-01A-11D-A10B-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	0e298657bc21b3b10351665c0994a06f	16982444781	live	TCGA-UCEC
ad16ab5e-41a7-4bdd-b623-8a9b14d5e348	677480b22c98975d3feaaa2852323714_gdc_realn.bam	9fb406e91f489d2e19a52d41d3edf628	11422259822	live	TCGA-UCEC
aa9c968e-71d2-42ce-a194-a58e2bbcf784	TCGA-A5-A0VP-01A-21D-A10B-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	3891bf748f51e3f8aaf183b6c777704e	17152713379	live	TCGA-UCEC
6c3deaa0-4410-447d-ba23-2fe7eaf3f1ab	65dd6abf3efe39645155068de6ddc65c_gdc_realn.bam	0660aa7786c55965389e7fdf380cd936	10418023835	live	TCGA-UCEC
a5d15b2b-14bc-4798-a450-6dd85cc6cd82	6dce76d59662b6dbd73b2ea1d791e8f7_gdc_realn.bam	44002e3ff1720cba035bb18e9816b4e9	7448682318	live	TCGA-UCEC
049b0bec-9e49-4c67-93d1-efbd99fb63c8	TCGA-D1-A103-10A-01D-A10M-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	7ef22654e66bf5fd27c21b3df40d3043	20761873718	live	TCGA-UCEC
0d846a45-9ad8-4554-83f8-a29c5550a9a1	be38e6d5b5cde28b2b54682495ca7327_gdc_realn.bam	d13993eebe6a93706e9046614fe1cf3a	51750059123	live	TCGA-UCEC
56c5e9f0-2108-476d-80b1-40c42bb1bbc2	TCGA-D1-A16D-01A-11D-A12J-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	53d7fb78f9bee20293fe94e2dd1cb5d3	22304099412	live	TCGA-UCEC
82d61e42-f5d8-465b-bfff-e5bb7af95270	bddea1ab1b424c5b8670d838db2c8921_gdc_realn.bam	54f623637350eb11ed14fbc0bcc7bc3f	9953902849	live	TCGA-UCEC
7d1b9640-3aa4-4bfc-9a9f-f5263ca7325b	7499dee34feaa14919ecebfc9c329ccd_gdc_realn.bam	3821a89e2f989542bb80dbc769946c30	29638234116	live	TCGA-UCEC
